Job_id,Title,Vacancy URL,Company ID,Published,End_date,Salary Range min,Salary Range max,Location ID,company_id,Company name,Company URL,location_id,City,Region,Country
1,Middle+/Senior Business Analyst,https://www.cv.lv/lv/vacancy/986697/dataart-ltd/middle-senior-business-analyst,1,2023-04-18,17.05.2023,3500.0,4000.0,1,1,DataArt Ltd,https://www.cv.lv/lv/search/employer/dataart-ltd?employerId=68947&employerName=DataArt Ltd,1, Rīga, Rīgas rajons, Latvija
2,Partner Performance Analyst (for a fixed period 1 year),https://www.cv.lv/lv/vacancy/994377/tele2-sia/partner-performance-analyst-for-a-fixed-period-1-year,2,2023-05-10,17.05.2023,2000.0,,1,2,Tele2 SIA,https://www.cv.lv/lv/search/employer/tele2-sia?employerId=25311&employerName=Tele2 SIA,1, Rīga, Rīgas rajons, Latvija
3,Junior Web Analytics,https://www.cv.lv/lv/vacancy/986160/scandiweb/junior-web-analytics,3,2023-05-16,17.05.2023,1200.0,1800.0,1,3,scandiweb,https://www.cv.lv/lv/search/employer/scandiweb?employerId=29385&employerName=scandiweb,1, Rīga, Rīgas rajons, Latvija
4,ANALĪTIĶIS/-E Maksājumu pakalpojumu sniedzēju uzraudzības grupā,https://www.cv.lv/lv/vacancy/986243/rietumu-banka-as/analitikis-e-maksajumu-pakalpojumu-sniedzeju-uzraudzibas-grupa,4,2023-05-16,17.05.2023,1500.0,2200.0,1,4,Rietumu Banka AS,https://www.cv.lv/lv/search/employer/rietumu-banka-as?employerId=9157&employerName=Rietumu Banka AS,1, Rīga, Rīgas rajons, Latvija
5,Data Engineer,https://www.cv.lv/lv/vacancy/986233/epic-frog/data-engineer,5,2023-05-16,17.05.2023,2845.0,4300.0,1,5,Epic Frog,https://www.cv.lv/lv/search/employer/epic-frog?employerId=65312&employerName=Epic Frog,1, Rīga, Rīgas rajons, Latvija
6,Financial Analyst (Consolidation Specialist),https://www.cv.lv/lv/vacancy/986571/amber-beverage-group-sia/financial-analyst-consolidation-specialist,6,2023-05-16,17.05.2023,1900.0,2200.0,1,6,Amber Beverage Group SIA,https://www.cv.lv/lv/search/employer/amber-beverage-group-sia?employerId=10275&employerName=Amber Beverage Group SIA,1, Rīga, Rīgas rajons, Latvija
7,Analyst in Financial Crime Data Analytics & Technology Team,https://www.cv.lv/lv/vacancy/985931/ernst-un-young-baltic-sia/analyst-in-financial-crime-data-analytics-un-technology-team,7,2023-04-17,17.05.2023,1700.0,2300.0,1,7,Ernst & Young Baltic SIA,https://www.cv.lv/lv/search/employer/ernst-un-young-baltic-sia?employerId=26642&employerName=Ernst & Young Baltic SIA,1, Rīga, Rīgas rajons, Latvija
8,Merchant Onboarding Specialist – Compliance Analyst,https://www.cv.lv/lv/vacancy/986003/sia-dynatech/merchant-onboarding-specialist-compliance-analyst,8,2023-04-17,17.05.2023,2000.0,,1,8,"SIA ""Dynatech""","https://www.cv.lv/lv/search/employer/sia-dynatech?employerId=30946&employerName=SIA ""Dynatech""",1, Rīga, Rīgas rajons, Latvija
9,KLIENTU DARĪJUMU ANALĪTIĶIS (KYC STRUKTŪRVIENĪBĀ),https://www.cv.lv/lv/vacancy/986190/industra-bank/klientu-darijumu-analitikis-kyc-strukturvieniba,9,2023-05-16,17.05.2023,1600.0,,1,9,Industra Bank,https://www.cv.lv/lv/search/employer/industra-bank?employerId=27357&employerName=Industra Bank,1, Rīga, Rīgas rajons, Latvija
10,Business Analyst,https://www.cv.lv/lv/vacancy/994865/swedbank-as/business-analyst,10,2023-05-16,17.05.2023,2400.0,3600.0,1,10,Swedbank AS,https://www.cv.lv/lv/search/employer/swedbank-as?employerId=29215&employerName=Swedbank AS,1, Rīga, Rīgas rajons, Latvija
11,Financial Analyst,https://www.cv.lv/lv/vacancy/986231/epic-frog/financial-analyst,5,2023-05-16,17.05.2023,2200.0,2850.0,1,5,Epic Frog,https://www.cv.lv/lv/search/employer/epic-frog?employerId=65312&employerName=Epic Frog,1, Rīga, Rīgas rajons, Latvija
12,Biznesa attīstības analītiķis/e,https://www.cv.lv/lv/vacancy/986304/ab-city-as/biznesa-attistibas-analitikis-e,11,2023-04-18,18.05.2023,2500.0,3500.0,1,11,AB CITY AS,https://www.cv.lv/lv/search/employer/ab-city-as?employerId=71535&employerName=AB CITY AS,1, Rīga, Rīgas rajons, Latvija
13,Sistēmanalītiķis/-e,https://www.cv.lv/lv/vacancy/987250/workingday-latvia/sistemanalitikis-e,12,2023-04-18,18.05.2023,2900.0,4000.0,1,12,WorkingDay Latvia,https://www.cv.lv/lv/search/employer/workingday-latvia?employerId=1205&employerName=WorkingDay Latvia,1, Rīga, Rīgas rajons, Latvija
14,Senior ICT Risk Analyst,https://www.cv.lv/lv/vacancy/968600/alliance-for-recruitment/senior-ict-risk-analyst,13,,18.05.2023,2720.0,4080.0,2,13,Alliance for Recruitment,https://www.cv.lv/lv/search/employer/alliance-for-recruitment?employerId=16025&employerName=Alliance for Recruitment,2,,, Lietuva
15,WEB PRODUCT ANALYST,https://www.cv.lv/lv/vacancy/986807/agcsoft-sia/web-product-analyst,14,2023-05-09,18.05.2023,2200.0,,1,14,AGCSOFT SIA,https://www.cv.lv/lv/search/employer/agcsoft-sia?employerId=66129&employerName=AGCSOFT SIA,1, Rīga, Rīgas rajons, Latvija
16,DATA ENGINEER,https://www.cv.lv/lv/vacancy/986928/kpmg-baltics-sia/data-engineer,15,2023-04-18,18.05.2023,2000.0,4000.0,1,15,KPMG Baltics SIA,https://www.cv.lv/lv/search/employer/kpmg-baltics-sia?employerId=26749&employerName=KPMG Baltics SIA,1, Rīga, Rīgas rajons, Latvija
17,Datu ievades operators/-e,https://www.cv.lv/lv/vacancy/987293/cleanr-verso-sia/datu-ievades-operators-e,16,2023-04-18,18.05.2023,1350.0,1450.0,1,16,CleanR Verso SIA,https://www.cv.lv/lv/search/employer/cleanr-verso-sia?employerId=70987&employerName=CleanR Verso SIA,1, Rīga, Rīgas rajons, Latvija
18,Information Security Risk Analyst,https://www.cv.lv/lv/vacancy/968566/alliance-for-recruitment/information-security-risk-analyst,13,,18.05.2023,2460.0,3680.0,3,13,Alliance for Recruitment,https://www.cv.lv/lv/search/employer/alliance-for-recruitment?employerId=16025&employerName=Alliance for Recruitment,3,,, Latvija
19,ICT Risk Analyst,https://www.cv.lv/lv/vacancy/968598/alliance-for-recruitment/ict-risk-analyst,13,,18.05.2023,2460.0,3680.0,2,13,Alliance for Recruitment,https://www.cv.lv/lv/search/employer/alliance-for-recruitment?employerId=16025&employerName=Alliance for Recruitment,2,,, Lietuva
20,"Senior DevOps (AWS), Data Project",https://www.cv.lv/lv/vacancy/987418/dataart-ltd/senior-devops-aws-data-project,1,2023-04-18,18.05.2023,4000.0,4300.0,1,1,DataArt Ltd,https://www.cv.lv/lv/search/employer/dataart-ltd?employerId=68947&employerName=DataArt Ltd,1, Rīga, Rīgas rajons, Latvija
21,Senior Information Security Risk Analyst,https://www.cv.lv/lv/vacancy/968559/alliance-for-recruitment/senior-information-security-risk-analyst,13,,18.05.2023,2720.0,4080.0,3,13,Alliance for Recruitment,https://www.cv.lv/lv/search/employer/alliance-for-recruitment?employerId=16025&employerName=Alliance for Recruitment,3,,, Latvija
22,JUNIOR SPORT RISK ANALYST,https://www.cv.lv/lv/vacancy/987802/osauhing-tonybet/junior-sport-risk-analyst,17,2023-04-19,19.05.2023,1300.0,1500.0,1,17,Osaühing Tonybet,https://www.cv.lv/lv/search/employer/osauhing-tonybet?employerId=30704&employerName=Osaühing Tonybet,1, Rīga, Rīgas rajons, Latvija
23,SPORT RISK ANALYST,https://www.cv.lv/lv/vacancy/987798/osauhing-tonybet/sport-risk-analyst,17,2023-04-19,19.05.2023,1800.0,2700.0,1,17,Osaühing Tonybet,https://www.cv.lv/lv/search/employer/osauhing-tonybet?employerId=30704&employerName=Osaühing Tonybet,1, Rīga, Rīgas rajons, Latvija
24,Datortehniķis,https://www.cv.lv/lv/vacancy/987713/baltic-data-sia/datortehnikis,18,2023-04-19,19.05.2023,800.0,1300.0,1,18,Baltic Data SIA,https://www.cv.lv/lv/search/employer/baltic-data-sia?employerId=29064&employerName=Baltic Data SIA,1, Rīga, Rīgas rajons, Latvija
25,ĶĪMIĶIS/-E - ANALĪTIĶIS/-E,https://www.cv.lv/lv/vacancy/988471/polipaks-ltd/kimikis-e-analitikis-e,19,2023-04-20,20.05.2023,1200.0,1400.0,1,19,Polipaks Ltd.,https://www.cv.lv/lv/search/employer/polipaks-ltd?employerId=14848&employerName=Polipaks Ltd.,1, Rīga, Rīgas rajons, Latvija
26,Klientu atbalsta datu analītiķis/-e,https://www.cv.lv/lv/vacancy/988015/printful-latvia-as/klientu-atbalsta-datu-analitikis-e,20,2023-05-16,20.05.2023,1800.0,2300.0,1,20,Printful Latvia AS,https://www.cv.lv/lv/search/employer/printful-latvia-as?employerId=25007&employerName=Printful Latvia AS,1, Rīga, Rīgas rajons, Latvija
27,Financial Analyst,https://www.cv.lv/lv/vacancy/988410/sia-dynatech/financial-analyst,8,2023-04-20,20.05.2023,2700.0,3000.0,1,8,"SIA ""Dynatech""","https://www.cv.lv/lv/search/employer/sia-dynatech?employerId=30946&employerName=SIA ""Dynatech""",1, Rīga, Rīgas rajons, Latvija
28,Business Intelligence Analyst,https://www.cv.lv/lv/vacancy/989047/gocardless/business-intelligence-analyst,21,2023-04-21,21.05.2023,3200.0,3520.0,1,21,GoCardless,https://www.cv.lv/lv/search/employer/gocardless?employerId=66466&employerName=GoCardless,1, Rīga, Rīgas rajons, Latvija
29,Datu analītiķis/-e,https://www.cv.lv/lv/vacancy/997172/latvijas-valsts-mezi-as/datu-analitikis-e,22,2023-05-09,21.05.2023,1698.0,1887.0,1,22,Latvijas valsts meži AS,https://www.cv.lv/lv/search/employer/latvijas-valsts-mezi-as?employerId=8929&employerName=Latvijas valsts meži AS,1, Rīga, Rīgas rajons, Latvija
30,Big Data visualization specialist,https://www.cv.lv/lv/vacancy/988849/accenture/big-data-visualization-specialist,23,2023-05-16,21.05.2023,2625.0,4400.0,1,23,Accenture ,https://www.cv.lv/lv/search/employer/accenture?employerId=19491&employerName=Accenture ,1, Rīga, Rīgas rajons, Latvija
31,Business Analyst (located in Kenya),https://www.cv.lv/lv/vacancy/989221/eleving-group/business-analyst-located-in-kenya,24,2023-04-21,21.05.2023,1800.0,2100.0,4,24,Eleving Group,https://www.cv.lv/lv/search/employer/eleving-group?employerId=21248&employerName=Eleving Group,4,,, Kenija
32,Data Protection Expert (temporary contract),https://www.cv.lv/lv/vacancy/995616/rimi-latvia-sia/data-protection-expert-temporary-contract,25,2023-05-08,21.05.2023,2100.0,2600.0,1,25,RIMI Latvia SIA,https://www.cv.lv/lv/search/employer/rimi-latvia-sia?employerId=29474&employerName=RIMI Latvia SIA,1, Rīga, Rīgas rajons, Latvija
33,Senior Business Analyst,https://www.cv.lv/lv/vacancy/996966/luminor-bank-as-latvijas-filiale/senior-business-analyst,26,2023-05-09,21.05.2023,2800.0,3900.0,1,26,Luminor Bank AS Latvijas filiāle,https://www.cv.lv/lv/search/employer/luminor-bank-as-latvijas-filiale?employerId=29434&employerName=Luminor Bank AS Latvijas filiāle,1, Rīga, Rīgas rajons, Latvija
34,Big Data engineer,https://www.cv.lv/lv/vacancy/988851/accenture/big-data-engineer,23,2023-05-16,21.05.2023,2625.0,4500.0,3,23,Accenture ,https://www.cv.lv/lv/search/employer/accenture?employerId=19491&employerName=Accenture ,3,,, Latvija
35,Business Analyst,https://www.cv.lv/lv/vacancy/996968/luminor-bank-as-latvijas-filiale/business-analyst,26,2023-05-09,21.05.2023,2500.0,3500.0,1,26,Luminor Bank AS Latvijas filiāle,https://www.cv.lv/lv/search/employer/luminor-bank-as-latvijas-filiale?employerId=29434&employerName=Luminor Bank AS Latvijas filiāle,1, Rīga, Rīgas rajons, Latvija
36,DATU IEVADES OPERATORS/-E,https://www.cv.lv/lv/vacancy/995655/cv-online-recruitment/datu-ievades-operators-e,27,2023-05-15,22.05.2023,1120.0,1260.0,1,27,CV-Online Recruitment,https://www.cv.lv/lv/search/employer/cv-online-recruitment?employerId=19188&employerName=CV-Online Recruitment,1, Rīga, Rīgas rajons, Latvija
37,SISTĒMU UN BIZNESA PROCESU ANALĪTIĶIS,https://www.cv.lv/lv/vacancy/996537/valsts-regionalas-attistibas-agentura/sistemu-un-biznesa-procesu-analitikis,28,2023-05-16,22.05.2023,2174.0,,1,28,Valsts reģionālās attīstības aģentūra,https://www.cv.lv/lv/search/employer/valsts-regionalas-attistibas-agentura?employerId=26355&employerName=Valsts reģionālās attīstības aģentūra,1, Rīga, Rīgas rajons, Latvija
38,Ūdensapgādes un kanalizācijas sistēmu inženieris,https://www.cv.lv/lv/vacancy/996597/rigas-namu-parvaldnieks-sia/udensapgades-un-kanalizacijas-sistemu-inzenieris,29,2023-05-08,22.05.2023,1800.0,,1,29,Rīgas namu pārvaldnieks SIA,https://www.cv.lv/lv/search/employer/rigas-namu-parvaldnieks-sia?employerId=27725&employerName=Rīgas namu pārvaldnieks SIA,1, Rīga, Rīgas rajons, Latvija
39,Data Steward,https://www.cv.lv/lv/vacancy/996529/swedbank-as/data-steward,10,2023-05-16,22.05.2023,2400.0,3600.0,1,10,Swedbank AS,https://www.cv.lv/lv/search/employer/swedbank-as?employerId=29215&employerName=Swedbank AS,1, Rīga, Rīgas rajons, Latvija
40,DATABASE MANAGER,https://www.cv.lv/lv/vacancy/995677/booking-group-corporation-sia/database-manager,30,2023-05-08,23.05.2023,1300.0,,1,30,Booking Group Corporation SIA,https://www.cv.lv/lv/search/employer/booking-group-corporation-sia?employerId=34131&employerName=Booking Group Corporation SIA,1, Rīga, Rīgas rajons, Latvija
41,Mežizstrādes procesa analītiķis/-e,https://www.cv.lv/lv/vacancy/998208/latvijas-valsts-mezi-as/mezizstrades-procesa-analitikis-e,22,2023-05-11,23.05.2023,1954.0,2171.0,1,22,Latvijas valsts meži AS,https://www.cv.lv/lv/search/employer/latvijas-valsts-mezi-as?employerId=8929&employerName=Latvijas valsts meži AS,1, Rīga, Rīgas rajons, Latvija
42,LABORATORIJAS ĶĪMIĶIS - ANALĪTIĶIS,https://www.cv.lv/lv/vacancy/990275/crosschem-sia/laboratorijas-kimikis-analitikis,31,2023-04-24,24.05.2023,1400.0,,5,31,CrossChem SIA,https://www.cv.lv/lv/search/employer/crosschem-sia?employerId=25505&employerName=CrossChem SIA,5, Olaine, Rīgas rajons, Latvija
43,DATU PĀRVALDĪBAS SPECIĀLISTS,https://www.cv.lv/lv/vacancy/990051/sehner-international-sia/datu-parvaldibas-specialists,32,2023-04-24,24.05.2023,1100.0,1600.0,1,32,SEHNER-International SIA,https://www.cv.lv/lv/search/employer/sehner-international-sia?employerId=26190&employerName=SEHNER-International SIA,1, Rīga, Rīgas rajons, Latvija
44,"LEKTORS/-E studiju kursam Digitāla mārketinga analīze ar Google analytics, Google data studio",https://www.cv.lv/lv/vacancy/997487/alberta-koledza-sia/lektors-e-studiju-kursam-digitala-marketinga-analize-ar-google-analytics-google-data-studio,33,2023-05-10,24.05.2023,10.0,,1,33,ALBERTA KOLEDŽA SIA,https://www.cv.lv/lv/search/employer/alberta-koledza-sia?employerId=28724&employerName=ALBERTA KOLEDŽA SIA,1, Rīga, Rīgas rajons, Latvija
45,Datu inženieris / Data Engineer,https://www.cv.lv/lv/vacancy/989748/norwegian-air-resources-latvia/datu-inzenieris-data-engineer,34,2023-04-24,24.05.2023,3500.0,,1,34,Norwegian Air Resources Latvia,https://www.cv.lv/lv/search/employer/norwegian-air-resources-latvia?employerId=24169&employerName=Norwegian Air Resources Latvia,1, Rīga, Rīgas rajons, Latvija
46,"Open Position - Salesforce developer, Test Automation Specialist, DATA engineers",https://www.cv.lv/lv/vacancy/989877/cognizant-latvia/open-position-salesforce-developer-test-automation-specialist-data-engineers,35,2023-04-24,24.05.2023,3500.0,4200.0,1,35,Cognizant Latvia,https://www.cv.lv/lv/search/employer/cognizant-latvia?employerId=18515&employerName=Cognizant Latvia,1, Rīga, Rīgas rajons, Latvija
47,IT projektu vadītājs/ sistēmu analītiķis,https://www.cv.lv/lv/vacancy/990096/efumo-ssc-sia/it-projektu-vaditajs-sistemu-analitikis,36,2023-04-24,24.05.2023,2000.0,3500.0,1,36,Efumo SSC SIA,https://www.cv.lv/lv/search/employer/efumo-ssc-sia?employerId=28280&employerName=Efumo SSC SIA,1, Rīga, Rīgas rajons, Latvija
48,Audit Analyst,https://www.cv.lv/lv/vacancy/990001/deloitte-latvia-sia/audit-analyst,37,2023-05-16,24.05.2023,1000.0,1300.0,1,37,Deloitte Latvia SIA,https://www.cv.lv/lv/search/employer/deloitte-latvia-sia?employerId=29154&employerName=Deloitte Latvia SIA,1, Rīga, Rīgas rajons, Latvija
49,Tirdzniecības datu analītiķis,https://www.cv.lv/lv/vacancy/989867/skai-baltija-sia/tirdzniecibas-datu-analitikis,38,2023-04-24,24.05.2023,1200.0,,1,38,SKAI BALTIJA SIA,https://www.cv.lv/lv/search/employer/skai-baltija-sia?employerId=25350&employerName=SKAI BALTIJA SIA,1, Rīga, Rīgas rajons, Latvija
50,DATU IEVADES OPERATORS/E,https://www.cv.lv/lv/vacancy/990469/kronospan-riga-sia/datu-ievades-operators-e,39,2023-04-25,25.05.2023,5.5,,1,39,KRONOSPAN Riga SIA,https://www.cv.lv/lv/search/employer/kronospan-riga-sia?employerId=15095&employerName=KRONOSPAN Riga SIA,1, Rīga, Rīgas rajons, Latvija
51,Business Analyst,https://www.cv.lv/lv/vacancy/990514/sia-dynatech/business-analyst,8,2023-04-25,25.05.2023,2100.0,3600.0,1,8,"SIA ""Dynatech""","https://www.cv.lv/lv/search/employer/sia-dynatech?employerId=30946&employerName=SIA ""Dynatech""",1, Rīga, Rīgas rajons, Latvija
52,Finansists un biznesa procesu analītiķis,https://www.cv.lv/lv/vacancy/990656/cargoflex-sia/finansists-un-biznesa-procesu-analitikis,40,2023-04-25,25.05.2023,2500.0,,1,40,Cargoflex SIA,https://www.cv.lv/lv/search/employer/cargoflex-sia?employerId=29825&employerName=Cargoflex SIA,1, Rīga, Rīgas rajons, Latvija
53,ASISTENTS/-E / DATU IEVADES SPECIĀLISTS/-E,https://www.cv.lv/lv/vacancy/990989/auto-metro-sia/asistents-e-datu-ievades-specialists-e,41,2023-05-09,25.05.2023,880.0,1000.0,1,41,Auto Metro SIA,https://www.cv.lv/lv/search/employer/auto-metro-sia?employerId=26739&employerName=Auto Metro SIA,1, Rīga, Rīgas rajons, Latvija
54,"Business, Finance, or Data Specialists for adventure in Kenya & Uganda",https://www.cv.lv/lv/vacancy/990446/eleving-group/business-finance-or-data-specialists-for-adventure-in-kenya-un-uganda,24,2023-04-25,25.05.2023,1800.0,4600.0,1,24,Eleving Group,https://www.cv.lv/lv/search/employer/eleving-group?employerId=21248&employerName=Eleving Group,1, Rīga, Rīgas rajons, Latvija
55,Degvielas un ceļu apmaksu datubāzes analītiķis/-e,https://www.cv.lv/lv/vacancy/990542/dinotrans-sia/degvielas-un-celu-apmaksu-datubazes-analitikis-e,42,2023-04-25,25.05.2023,1500.0,,1,42,Dinotrans SIA,https://www.cv.lv/lv/search/employer/dinotrans-sia?employerId=30643&employerName=Dinotrans SIA,1, Rīga, Rīgas rajons, Latvija
56,FINANŠU ANALĪTIĶIS,https://www.cv.lv/lv/vacancy/990575/veselibas-centru-apvieniba-as/finansu-analitikis,43,2023-04-25,25.05.2023,3000.0,,1,43,Veselības centru apvienība AS,https://www.cv.lv/lv/search/employer/veselibas-centru-apvieniba-as?employerId=27389&employerName=Veselības centru apvienība AS,1, Rīga, Rīgas rajons, Latvija
57,Vecākais referents Tirgus analīzes un nodrošinājuma plānošanas nodaļā,https://www.cv.lv/lv/vacancy/998685/valsts-aizsardzibas-logistikas-un-iepirkumu-centrs/vecakais-referents-tirgus-analizes-un-nodrosinajuma-planosanas-nodala,44,2023-05-15,25.05.2023,1500.0,1700.0,1,44,Valsts aizsardzības loģistikas un iepirkumu centrs,https://www.cv.lv/lv/search/employer/valsts-aizsardzibas-logistikas-un-iepirkumu-centrs?employerId=41152&employerName=Valsts aizsardzības loģistikas un iepirkumu centrs,1, Rīga, Rīgas rajons, Latvija
58,System Analyst,https://www.cv.lv/lv/vacancy/990591/via-sms-group/system-analyst,45,2023-04-25,25.05.2023,2500.0,3500.0,1,45,VIA SMS Group,https://www.cv.lv/lv/search/employer/via-sms-group?employerId=25984&employerName=VIA SMS Group,1, Rīga, Rīgas rajons, Latvija
59,SISTĒMANALĪTIĶIS,https://www.cv.lv/lv/vacancy/990833/corporate-solutions-sia/sistemanalitikis,46,2023-04-25,25.05.2023,2000.0,3500.0,1,46,Corporate Solutions SIA,https://www.cv.lv/lv/search/employer/corporate-solutions-sia?employerId=26268&employerName=Corporate Solutions SIA,1, Rīga, Rīgas rajons, Latvija
60,Senior System Analyst,https://www.cv.lv/lv/vacancy/990899/emergn/senior-system-analyst,47,2023-04-25,25.05.2023,2500.0,4300.0,1,47,Emergn,https://www.cv.lv/lv/search/employer/emergn?employerId=29144&employerName=Emergn,1, Rīga, Rīgas rajons, Latvija
61,Sistēmanalītiķis/-e,https://www.cv.lv/lv/vacancy/990527/zz-dats-sia/sistemanalitikis-e,48,2023-04-25,25.05.2023,2800.0,4000.0,1,48,ZZ Dats SIA,https://www.cv.lv/lv/search/employer/zz-dats-sia?employerId=29624&employerName=ZZ Dats SIA,1, Rīga, Rīgas rajons, Latvija
62,DATORSISTĒMU ADMINISTRATORS,https://www.cv.lv/lv/vacancy/990888/mfd-veselibas-grupa/datorsistemu-administrators,49,2023-04-25,25.05.2023,1900.0,,1,49,MFD Veselības grupa,https://www.cv.lv/lv/search/employer/mfd-veselibas-grupa?employerId=28361&employerName=MFD Veselības grupa,1, Rīga, Rīgas rajons, Latvija
63,Informācijas tehnoloģiju projektu attīstības nodaļas sistēmanalītiķis/-e - testētājs/-a,https://www.cv.lv/lv/vacancy/998009/nacionalais-veselibas-dienests/informacijas-tehnologiju-projektu-attistibas-nodalas-sistemanalitikis-e-testetajs-a,50,2023-05-11,25.05.2023,1487.0,,1,50,Nacionālais veselības dienests,https://www.cv.lv/lv/search/employer/nacionalais-veselibas-dienests?employerId=29548&employerName=Nacionālais veselības dienests,1, Rīga, Rīgas rajons, Latvija
64,Vecākais/ā eksperts/e izmaksu analīzes jomā Loģistikas plānošanas departamentā,https://www.cv.lv/lv/vacancy/998676/valsts-aizsardzibas-logistikas-un-iepirkumu-centrs/vecakais-a-eksperts-e-izmaksu-analizes-joma-logistikas-planosanas-departamenta,44,2023-05-15,25.05.2023,1600.0,1800.0,1,44,Valsts aizsardzības loģistikas un iepirkumu centrs,https://www.cv.lv/lv/search/employer/valsts-aizsardzibas-logistikas-un-iepirkumu-centrs?employerId=41152&employerName=Valsts aizsardzības loģistikas un iepirkumu centrs,1, Rīga, Rīgas rajons, Latvija
65,BIZNESA ANALĪTIĶIS/-E,https://www.cv.lv/lv/vacancy/990869/bta-baltic-insurance-company-aas/biznesa-analitikis-e,51,2023-05-16,25.05.2023,1100.0,1300.0,1,51,BTA Baltic Insurance Company AAS,https://www.cv.lv/lv/search/employer/bta-baltic-insurance-company-aas?employerId=8611&employerName=BTA Baltic Insurance Company AAS,1, Rīga, Rīgas rajons, Latvija
66,Sistēmu analītiķis/-e,https://www.cv.lv/lv/vacancy/991429/workingday-latvia/sistemu-analitikis-e,12,2023-04-26,26.05.2023,3000.0,4500.0,1,12,WorkingDay Latvia,https://www.cv.lv/lv/search/employer/workingday-latvia?employerId=1205&employerName=WorkingDay Latvia,1, Rīga, Rīgas rajons, Latvija
67,ĶĪMIĶIS – ANALĪTIĶIS kvalitātes kontroles laboratorijā,https://www.cv.lv/lv/vacancy/990892/pharmidea-sia/kimikis-analitikis-kvalitates-kontroles-laboratorija,52,2023-05-09,26.05.2023,8.44,,5,52,PHARMIDEA SIA,https://www.cv.lv/lv/search/employer/pharmidea-sia?employerId=24470&employerName=PHARMIDEA SIA,5, Olaine, Rīgas rajons, Latvija
68,ANALĪTIĶIS,https://www.cv.lv/lv/vacancy/997279/latvijas-vides-geologijas-un-meteorologijas-centrs/analitikis,53,2023-05-09,26.05.2023,700.0,900.0,1,53,"Latvijas Vides, ģeoloģijas un meteoroloģijas centrs","https://www.cv.lv/lv/search/employer/latvijas-vides-geologijas-un-meteorologijas-centrs?employerId=29221&employerName=Latvijas Vides, ģeoloģijas un meteoroloģijas centrs",1, Rīga, Rīgas rajons, Latvija
69,Finanšu analītiķis/-e,https://www.cv.lv/lv/vacancy/991644/rietumu-banka-as/finansu-analitikis-e,4,2023-05-10,26.05.2023,1500.0,2000.0,1,4,Rietumu Banka AS,https://www.cv.lv/lv/search/employer/rietumu-banka-as?employerId=9157&employerName=Rietumu Banka AS,1, Rīga, Rīgas rajons, Latvija
70,Klientu darījumu uzraudzības analītiķis(-e),https://www.cv.lv/lv/vacancy/998642/swedbank-as/klientu-darijumu-uzraudzibas-analitikis-e,10,2023-05-15,26.05.2023,1650.0,2450.0,1,10,Swedbank AS,https://www.cv.lv/lv/search/employer/swedbank-as?employerId=29215&employerName=Swedbank AS,1, Rīga, Rīgas rajons, Latvija
71,Senior Credit Analyst / Vecākais/-ā kredītu analītiķis/-e,https://www.cv.lv/lv/vacancy/991916/workingday-latvia/senior-credit-analyst-vecakais-a-kreditu-analitikis-e,12,2023-04-27,27.05.2023,3000.0,3500.0,1,12,WorkingDay Latvia,https://www.cv.lv/lv/search/employer/workingday-latvia?employerId=1205&employerName=WorkingDay Latvia,1, Rīga, Rīgas rajons, Latvija
72,IT Business Analyst for Digital Identity,https://www.cv.lv/lv/vacancy/995524/swedbank-as/it-business-analyst-for-digital-identity,10,2023-05-16,27.05.2023,2150.0,3250.0,1,10,Swedbank AS,https://www.cv.lv/lv/search/employer/swedbank-as?employerId=29215&employerName=Swedbank AS,1, Rīga, Rīgas rajons, Latvija
73,Data Engineer (Product & Technology Delivery),https://www.cv.lv/lv/vacancy/992059/eis-group-latvia-sia/data-engineer-product-un-technology-delivery,54,2023-05-16,27.05.2023,3000.0,4100.0,1,54,EIS Group Latvia SIA,https://www.cv.lv/lv/search/employer/eis-group-latvia-sia?employerId=27819&employerName=EIS Group Latvia SIA,1, Rīga, Rīgas rajons, Latvija
74,Senior DataOps Engineer,https://www.cv.lv/lv/vacancy/992058/eis-group-latvia-sia/senior-dataops-engineer,54,2023-05-16,27.05.2023,4500.0,5500.0,1,54,EIS Group Latvia SIA,https://www.cv.lv/lv/search/employer/eis-group-latvia-sia?employerId=27819&employerName=EIS Group Latvia SIA,1, Rīga, Rīgas rajons, Latvija
75,SENIOR DATA ANALYST,https://www.cv.lv/lv/vacancy/992545/c-t-co-sia/senior-data-analyst,55,2023-04-28,28.05.2023,4000.0,5000.0,6,55,C.T.Co SIA,https://www.cv.lv/lv/search/employer/c-t-co-sia?employerId=12466&employerName=C.T.Co SIA,6,, Rīgas rajons, Latvija
76,HR DATA / PEOPLE PARTNER,https://www.cv.lv/lv/vacancy/992130/samsung-electronics-baltics-sia/hr-data-people-partner,56,2023-05-16,28.05.2023,2000.0,,1,56,Samsung Electronics Baltics SIA,https://www.cv.lv/lv/search/employer/samsung-electronics-baltics-sia?employerId=8397&employerName=Samsung Electronics Baltics SIA,1, Rīga, Rīgas rajons, Latvija
77,JAUNĀKAIS/-Ā FINANŠU ANALĪTIĶIS/-E,https://www.cv.lv/lv/vacancy/992735/sanitex-sia/jaunakais-a-finansu-analitikis-e,57,2023-04-28,28.05.2023,1300.0,1700.0,1,57,"Sanitex, SIA ","https://www.cv.lv/lv/search/employer/sanitex-sia?employerId=27093&employerName=Sanitex, SIA ",1, Rīga, Rīgas rajons, Latvija
